,idx,impact,h_index,quartile
23899,0107123,"1,84",106,Q2
23900,0108162,1,1,Q4
23901,0111125,1,1,Q4
23902,0112219,"4,15",261,Q1
23903,0109212,1,1,Q4
23904,0110074,"1,60",174,Q1
23905,0106222,1,1,Q4
23906,0111188,1,1,Q4
23907,0103136,"5,07",274,Q1
23908,0105116,"0,93",94,Q2
23909,0108054,"1,45",198,Q1
23910,0104095,1,1,Q4
23911,0106013,"2,05",283,-
23912,0110009,"1,09",108,Q1
23913,0104127,1,1,Q4
23914,0103062,"2,05",283,-
23915,0108201,"4,15",261,Q1
23916,0107057,"1,60",174,Q1
23917,0104091,1,1,Q4
23918,0105215,"1,09",108,Q1
23919,0108148,"0,51",56,Q3
23920,0103135,1,1,Q4
23921,0105076,1,1,Q4
23922,0106104,1,1,Q4
23923,0104013,"5,07",274,Q1
23924,0104150,"2,05",283,-
23925,0111161,"1,86",152,Q1
23926,0112010,"1,60",174,Q1
23927,0111187,1,1,Q4
23928,0108106,"1,60",174,Q1
23929,0103095,"2,10",189,Q1
23930,0101097,"2,05",283,-
23931,0108163,"2,05",283,-
23932,0104006,1,1,Q4
23933,0103014,1,1,Q4
23934,0107172,"1,60",174,Q1
23935,0105227,"4,15",261,Q1
23936,0112204,1,1,Q4
23937,0107253,"1,09",108,Q1
23938,0103001,1,1,Q4
23939,0103028,1,1,Q4
23940,0112198,"4,15",261,Q1
23941,0109040,1,1,Q4
23942,0102045,"4,15",261,Q1
23943,0109193,1,1,Q4
23944,0103133,"4,15",261,Q1
23945,0112113,"1,60",174,Q1
23946,0103240,"2,05",283,-
23947,0104217,"4,15",261,Q1
23948,0107090,"1,60",174,Q1
23949,0108040,"2,05",283,-
23950,0105248,"1,45",88,Q2
23951,0105059,"4,15",261,Q1
23952,0103024,"4,15",261,Q1
23953,0101137,1,1,Q4
23954,0106269,1,1,Q4
23955,0108170,"7,02",673,Q1
23956,0103167,"4,15",261,Q1
23957,0103174,"5,07",274,Q1
23958,0108063,"1,60",174,Q1
23959,0105302,1,1,Q4
23960,0112084,1,1,Q4
23961,0106190,"4,15",261,Q1
23962,0111151,"1,16",60,Q2
23963,0106010,1,1,Q4
23964,0112009,1,1,Q4
23965,0101079,1,1,Q4
23966,0108150,"4,15",261,Q1
23967,0111243,"0,33",45,Q4
23968,0107041,1,1,Q4
23969,0106221,1,1,Q4
23970,0105235,"4,15",261,Q1
23971,0109023,1,1,Q4
23972,0107095,1,1,Q4
23973,0105009,1,1,Q4
23974,0104115,"1,60",174,Q1
23975,0112247,1,1,Q4
23976,0105033,1,1,Q4
23977,0107018,1,1,Q4
23978,0102064,"1,45",88,Q2
23979,0110170,"4,15",261,Q1
23980,0107247,"1,60",174,Q1
23981,0106110,"0,75",62,Q2
23982,0101081,1,1,Q4
23983,0101095,"2,05",283,-
23984,0104035,"2,05",283,-
23985,0112039,"1,60",174,Q1
23986,0104232,"2,05",283,-
23987,0110132,"2,05",283,-
23988,0105150,1,1,Q4
23989,0110278,"1,45",88,Q2
23990,0110026,1,1,Q4
23991,0109033,1,1,Q4
23992,0108135,"4,15",261,Q1
23993,0111237,1,1,Q4
23994,0107170,"1,45",198,Q1
23995,0103019,"4,15",261,Q1
23996,0105193,1,1,Q4
23997,0110223,"1,45",88,Q2
23998,0110079,1,1,Q4
23999,0104159,"2,05",283,-
24000,0112087,"2,05",283,-
24001,0108032,"5,07",274,Q1
24002,0102152,1,1,Q4
24003,0108166,"1,60",174,Q1
24004,0103085,1,1,Q4
24005,0104045,"4,15",261,Q1
24006,0105022,"1,45",88,Q2
24007,0104107,"1,09",108,Q1
24008,0112045,"1,60",174,Q1
24009,0111033,"1,09",108,Q1
24010,0107183,1,1,Q4
24011,0102113,"2,05",283,-
24012,0103227,"0,27",37,Q3
24013,0112032,"1,84",106,Q2
24014,0110008,"1,45",88,Q2
24015,0108024,"2,05",283,-
24016,0103233,"2,10",189,Q1
24017,0106036,"4,15",261,Q1
24018,0104048,"1,60",174,Q1
24019,0102162,1,1,Q4
24020,0101151,"1,60",174,Q1
24021,0102186,1,1,Q4
24022,0110086,1,1,Q4
24023,0107262,1,1,Q4
24024,0109205,"1,45",88,Q2
24025,0110202,"2,10",189,Q1
24026,0103070,"1,39",119,Q2
24027,0106018,"2,05",283,-
24028,0102022,"1,60",174,Q1
24029,0106205,"4,15",261,Q1
24030,0110224,1,1,Q4
24031,0107251,"12,62",297,Q1
24032,0107009,1,1,Q4
24033,0110085,"4,15",261,Q1
24034,0101014,"4,15",261,Q1
24035,0107062,1,1,Q4
24036,0108056,"2,05",283,-
24037,0101009,"1,45",88,Q2
24038,0103072,"1,09",108,Q1
24039,0106238,1,1,Q4
24040,0104157,1,1,Q4
24041,0103201,1,1,Q4
24042,0103058,"4,15",261,Q1
24043,0109079,"4,15",261,Q1
24044,0108212,1,1,Q4
24045,0102180,"1,86",152,Q1
24046,0107218,1,1,Q4
24047,0110094,1,1,Q4
24048,0102182,"1,86",152,Q1
24049,0102040,1,1,Q4
24050,0104250,1,1,Q4
24051,0106048,"27,29",363,Q1
24052,0110093,"4,15",261,Q1
24053,0102198,"1,39",119,Q2
24054,0106158,1,1,Q4
24055,0103036,"2,05",283,-
24056,0106277,"0,62",65,Q2
24057,0111231,"2,05",283,-
24058,0112176,"1,60",174,Q1
24059,0111085,"4,15",261,Q1
24060,0111238,"2,10",189,Q1
24061,0111011,"0,55",40,Q3
24062,0110301,"1,60",174,Q1
24063,0112192,"1,60",174,Q1
24064,0105170,"4,15",261,Q1
24065,0103050,1,1,Q4
24066,0104160,"2,10",189,Q1
24067,0105037,1,1,Q4
24068,0109220,"1,45",198,Q1
24069,0111072,1,1,Q4
24070,0111012,"1,60",174,Q1
24071,0106184,"4,15",261,Q1
24072,0106017,1,1,Q4
24073,0103249,1,1,Q4
24074,0112239,1,1,Q4
24075,0104009,"2,05",283,-
24076,0112217,"1,60",174,Q1
24077,0102183,"4,15",261,Q1
24078,0108138,"4,15",261,Q1
24079,0104022,"2,05",283,-
24080,0107206,1,1,Q4
24081,0101161,"4,15",261,Q1
24082,0112213,1,1,Q4
24083,0102042,1,1,Q4
24084,0108017,"4,15",261,Q1
24085,0112079,1,1,Q4
24086,0112132,"4,15",261,Q1
24087,0105144,1,1,Q4
24088,0102058,"4,15",261,Q1
24089,0110300,"4,15",261,Q1
24090,0110003,1,1,Q4
24091,0107167,"1,45",88,Q2
24092,0101112,"2,05",283,-
24093,0111009,"5,07",274,Q1
24094,0112080,"4,15",261,Q1
24095,0101116,"1,60",174,Q1
24096,0108005,"1,02",190,Q2
24097,0110286,"2,05",283,-
24098,0108235,"2,10",189,Q1
24099,0101035,"2,05",283,-
24100,0101113,"7,02",673,Q1
24101,0112027,"4,15",261,Q1
24102,0103130,"1,60",174,Q1
24103,0111021,1,1,Q4
24104,0105088,1,1,Q4
24105,0105182,"2,05",283,-
24106,0106177,1,1,Q4
24107,0104192,1,1,Q4
24108,0111159,"4,15",261,Q1
24109,0107023,1,1,Q4
24110,0109067,1,1,Q4
24111,0107236,"1,58",116,Q1
24112,0111279,"1,60",174,Q1
24113,0108035,"4,15",261,Q1
24114,0109133,"2,05",283,-
24115,0105066,"1,60",174,Q1
24116,0101195,"2,05",283,-
24117,0112165,"2,10",189,Q1
24118,0106235,"4,15",261,Q1
24119,0105320,"2,10",189,Q1
24120,0105096,"1,60",174,Q1
24121,0102118,"1,45",198,Q1
24122,0105153,1,1,Q4
24123,0109074,1,1,Q4
24124,0104054,"1,45",88,Q2
24125,0108136,1,1,Q4
24126,0105211,"2,05",283,-
24127,0108224,1,1,Q4
24128,0104053,1,1,Q4
24129,0106007,1,1,Q4
24130,0107212,"1,60",174,Q1
24131,0111212,"4,15",261,Q1
24132,0107119,"4,15",261,Q1
24133,0109199,"2,05",283,-
24134,0101217,1,1,Q4
24135,0102161,1,1,Q4
24136,0104223,"2,10",189,Q1
24137,0101128,"1,84",106,Q2
24138,0103197,1,1,Q4
24139,0103248,"2,10",189,Q1
24140,0109116,"1,60",174,Q1
24141,0110221,"1,45",88,Q2
24142,0104234,"2,05",283,-
24143,0109160,"1,45",198,Q1
24144,0103034,1,1,Q4
24145,0112148,1,1,Q4
24146,0108237,1,1,Q4
24147,0104111,1,1,Q4
24148,0105168,"4,15",261,Q1
24149,0106132,1,1,Q4
24150,0107112,"1,60",174,Q1
24151,0107131,1,1,Q4
24152,0104064,"1,60",174,Q1
24153,0109121,1,1,Q4
24154,0106041,"2,05",283,-
24155,0106233,1,1,Q4
24156,0101119,"1,60",174,Q1
24157,0107028,1,1,Q4
24158,0107093,1,1,Q4
24159,0106196,1,1,Q4
24160,0111145,"2,05",283,-
24161,0103202,"4,15",261,Q1
24162,0109081,1,1,Q4
24163,0104075,"1,60",174,Q1
24164,0103208,"0,33",45,Q4
24165,0107013,"2,05",283,-
24166,0101028,"1,55",71,Q2
24167,0105024,"4,15",261,Q1
24168,0103173,"1,45",88,Q2
24169,0103061,"2,05",283,-
24170,0107103,"1,60",174,Q1
24171,0105230,1,1,Q4
24172,0104245,1,1,Q4
24173,0102005,"1,84",106,Q2
24174,0112186,"1,55",71,Q2
24175,0104003,"1,60",174,Q1
24176,0111193,1,1,Q4
24177,0105269,1,1,Q4
24178,0110264,1,1,Q4
24179,0111026,"1,60",174,Q1
24180,0110222,"1,60",174,Q1
24181,0107105,1,1,Q4
24182,0101084,1,1,Q4
24183,0111199,"2,05",283,-
24184,0105067,1,1,Q4
24185,0110277,"4,15",261,Q1
24186,0111153,"4,15",261,Q1
24187,0103187,1,1,Q4
24188,0111096,1,1,Q4
24189,0109044,1,1,Q4
24190,0105224,1,1,Q4
24191,0105045,"0,75",47,Q3
24192,0106117,"2,05",283,-
24193,0104206,"1,60",174,Q1
24194,0107048,1,1,Q4
24195,0104172,"4,15",261,Q1
24196,0105117,"1,09",108,Q1
24197,0102076,1,1,Q4
24198,0103116,"2,10",189,Q1
24199,0110135,1,1,Q4
24200,0105192,"4,15",261,Q1
24201,0104134,"1,45",88,Q2
24202,0103052,1,1,Q4
24203,0110007,1,1,Q4
24204,0109206,"1,60",174,Q1
24205,0107040,1,1,Q4
24206,0103038,1,1,Q4
24207,0110217,"1,09",108,Q1
24208,0105164,"1,45",198,Q1
24209,0105167,1,1,Q4
24210,0105308,"4,15",261,Q1
24211,0112137,1,1,Q4
24212,0102020,"5,07",274,Q1
24213,0105113,"2,05",283,-
24214,0101007,"1,60",174,Q1
24215,0101010,"4,15",261,Q1
24216,0105318,"0,13",25,Q4
24217,0108030,1,1,Q4
24218,0104129,"0,93",94,Q2
24219,0104227,"1,60",174,Q1
24220,0112229,1,1,Q4
24221,0103221,"2,05",283,-
24222,0105208,"4,15",261,Q1
24223,0106130,1,1,Q4
24224,0110178,"1,60",174,Q1
24225,0106159,"4,15",261,Q1
24226,0111137,1,1,Q4
24227,0112055,"7,02",673,Q1
24228,0104221,"1,09",108,Q1
24229,0108004,"5,07",274,Q1
24230,0101105,"1,60",174,Q1
24231,0111062,1,1,Q4
24232,0107201,1,1,Q4
24233,0103185,"2,05",283,-
24234,0105226,"1,45",88,Q2
24235,0106070,"1,60",174,Q1
24236,0110200,"4,15",261,Q1
24237,0112155,"4,15",261,Q1
24238,0103217,"4,15",261,Q1
24239,0101051,"2,05",283,-
24240,0109075,1,1,Q4
24241,0104193,1,1,Q4
24242,0109157,"0,27",37,Q3
24243,0104100,"4,15",261,Q1
24244,0104207,"1,60",174,Q1
24245,0104044,1,1,Q4
24246,0106153,1,1,Q4
24247,0110140,1,1,Q4
24248,0112177,"1,23",53,Q1
24249,0105161,1,1,Q4
24250,0104261,"1,45",88,Q2
24251,0109011,"1,39",119,Q2
24252,0107214,"7,02",673,Q1
24253,0110120,"1,07",52,Q2
24254,0112030,"5,07",274,Q1
24255,0109051,1,1,Q4
24256,0102151,"4,15",261,Q1
24257,0111143,"1,48",163,Q1
24258,0112077,1,1,Q4
24259,0104137,"2,05",283,-
24260,0112102,1,1,Q4
24261,0110038,1,1,Q4
24262,0111040,"1,60",174,Q1
24263,0111122,"7,02",673,Q1
24264,0112167,1,1,Q4
24265,0102121,"1,60",174,Q1
24266,0111263,"1,09",108,Q1
24267,0107049,"2,05",283,-
24268,0105270,"1,60",174,Q1
24269,0109071,1,1,Q4
24270,0107118,"4,15",261,Q1
24271,0112188,"1,60",174,Q1
24272,0105064,"2,05",283,-
24273,0105264,1,1,Q4
24274,0112161,"1,39",119,Q2
24275,0105038,"4,15",261,Q1
24276,0105247,1,1,Q4
24277,0103006,"1,39",119,Q2
24278,0110287,"2,05",283,-
24279,0106057,"1,45",198,Q1
24280,0110165,1,1,Q4
24281,0107143,"7,02",673,Q1
24282,0111182,1,1,Q4
24283,0110013,"1,45",88,Q2
24284,0112040,"0,99",79,Q1
24285,0106282,"1,60",174,Q1
24286,0111259,"1,16",60,Q2
24287,0104208,"2,10",189,Q1
24288,0108173,"1,60",174,Q1
24289,0112134,1,1,Q4
24290,0102197,"1,60",174,Q1
24291,0110010,1,1,Q4
24292,0102164,"1,55",71,Q2
24293,0102124,1,1,Q4
24294,0104263,1,1,Q4
24295,0108008,1,1,Q4
24296,0105135,"1,60",174,Q1
24297,0104200,"4,15",261,Q1
24298,0102056,"4,15",261,Q1
24299,0104024,"1,60",174,Q1
24300,0102008,1,1,Q4
24301,0106260,1,1,Q4
24302,0111184,1,1,Q4
24303,0111275,"0,08",68,Q4
24304,0104121,"2,10",189,Q1
24305,0101047,"2,05",283,-
24306,0105155,"4,15",261,Q1
24307,0109083,"1,60",174,Q1
24308,0103122,1,1,Q4
24309,0103093,"12,62",297,Q1
24310,0107056,"1,16",60,Q2
24311,0112178,"2,05",283,-
24312,0104209,"2,05",283,-
24313,0111148,"1,09",108,Q1
24314,0105294,"1,60",174,Q1
24315,0106279,1,1,Q4
24316,0109166,"2,05",283,-
24317,0112035,"2,05",283,-
24318,0105054,1,1,Q4
24319,0104182,1,1,Q4
24320,0110073,1,1,Q4
24321,0108007,"1,60",174,Q1
24322,0109031,"2,05",283,-
24323,0101082,"2,05",283,-
24324,0109014,"1,58",116,Q1
24325,0106276,"4,15",261,Q1
24326,0105225,1,1,Q4
24327,0104198,"2,05",283,-
24328,0108196,1,1,Q4
24329,0109177,"4,15",261,Q1
24330,0112227,1,1,Q4
24331,0106216,"4,15",261,Q1
24332,0106258,"1,09",108,Q1
24333,0102092,1,1,Q4
24334,0109143,1,1,Q4
24335,0101176,1,1,Q4
24336,0104090,"4,15",261,Q1
24337,0107196,"4,15",261,Q1
24338,0110144,1,1,Q4
24339,0105103,1,1,Q4
24340,0103247,"5,07",274,Q1
24341,0106176,"1,60",174,Q1
24342,0111250,1,1,Q4
24343,0111051,1,1,Q4
24344,0105233,"1,58",115,Q1
24345,0110015,1,1,Q4
24346,0105257,"4,15",261,Q1
24347,0102059,1,1,Q4
24348,0106250,1,1,Q4
24349,0101090,1,1,Q4
24350,0110285,"7,02",673,Q1
24351,0106199,1,1,Q4
24352,0104146,"4,15",261,Q1
24353,0109224,"2,05",283,-
24354,0109030,"4,15",261,Q1
24355,0107110,"4,15",261,Q1
24356,0104144,1,1,Q4
24357,0104165,1,1,Q4
24358,0111086,1,1,Q4
24359,0105072,1,1,Q4
24360,0105157,"4,15",261,Q1
24361,0106240,"2,05",283,-
24362,0110096,1,1,Q4
24363,0107046,1,1,Q4
24364,0109101,"2,05",283,-
24365,0101236,"2,05",283,-
24366,0105094,"2,05",283,-
24367,0103211,"2,05",283,-
24368,0111041,1,1,Q4
24369,0106139,"0,75",62,Q2
24370,0104063,1,1,Q4
24371,0101218,1,1,Q4
24372,0111190,"4,15",261,Q1
24373,0110267,"1,60",174,Q1
24374,0109078,"4,15",261,Q1
24375,0102097,"2,05",283,-
24376,0106219,1,1,Q4
24377,0105074,1,1,Q4
24378,0108210,"1,45",88,Q2
24379,0112169,"4,15",261,Q1
24380,0102066,"1,45",88,Q2
24381,0112150,"4,15",261,Q1
24382,0103186,"1,60",174,Q1
24383,0111271,1,1,Q4
24384,0105317,"1,45",198,Q1
24385,0109006,"1,84",106,Q2
24386,0105160,1,1,Q4
24387,0109105,1,1,Q4
24388,0106113,"4,15",261,Q1
24389,0101132,"1,60",174,Q1
24390,0104052,"1,39",119,Q2
24391,0108003,"2,05",283,-
24392,0107260,"2,05",283,-
24393,0105291,1,1,Q4
24394,0106210,"1,09",108,Q1
24395,0111173,1,1,Q4
24396,0104130,1,1,Q4
24397,0108038,1,1,Q4
24398,0106133,"2,05",283,-
24399,0102135,"2,05",283,-
24400,0107004,"1,60",174,Q1
24401,0105295,1,1,Q4
24402,0106108,1,1,Q4
24403,0105010,"2,05",283,-
24404,0107135,"0,70",57,Q3
24405,0106024,"4,15",261,Q1
24406,0109062,"1,09",108,Q1
24407,0101165,"1,60",174,Q1
24408,0107238,1,1,Q4
24409,0105255,"1,60",174,Q1
24410,0108014,1,1,Q4
24411,0105280,1,1,Q4
24412,0104034,1,1,Q4
24413,0110239,"2,05",283,-
24414,0107145,1,1,Q4
24415,0107222,"1,86",152,Q1
24416,0109045,1,1,Q4
24417,0106218,"2,10",189,Q1
24418,0112017,"5,07",274,Q1
24419,0105028,"1,60",174,Q1
24420,0112253,"1,60",174,Q1
24421,0105238,"4,15",261,Q1
24422,0108094,"4,15",261,Q1
24423,0111155,"4,15",261,Q1
24424,0111034,"4,15",261,Q1
24425,0104005,"7,02",673,Q1
24426,0105180,"4,15",261,Q1
24427,0108059,1,1,Q4
24428,0110216,"1,58",116,Q1
24429,0108023,1,1,Q4
24430,0106149,"2,05",283,-
24431,0103118,1,1,Q4
24432,0104246,1,1,Q4
24433,0111117,1,1,Q4
24434,0107030,1,1,Q4
24435,0111099,"2,05",283,-
24436,0103238,"2,05",283,-
24437,0101104,1,1,Q4
24438,0104002,"1,45",198,Q1
24439,0104078,1,1,Q4
24440,0112094,"4,15",261,Q1
24441,0102063,"4,15",261,Q1
24442,0105091,"2,05",283,-
24443,0106009,1,1,Q4
24444,0111244,"1,09",108,Q1
24445,0101003,"2,05",283,-
24446,0101150,1,1,Q4
24447,0109214,"0,99",79,Q1
24448,0106156,1,1,Q4
24449,0108113,1,1,Q4
24450,0103218,1,1,Q4
24451,0112181,"1,45",198,Q1
24452,0108137,"4,15",261,Q1
24453,0110275,1,1,Q4
24454,0102057,1,1,Q4
24455,0102149,"2,10",189,Q1
24456,0105306,"1,60",174,Q1
24457,0107239,"1,60",174,Q1
24458,0111162,"1,45",88,Q2
24459,0101138,"2,10",189,Q1
24460,0103008,1,1,Q4
24461,0108214,"1,39",119,Q2
24462,0111061,"4,15",261,Q1
24463,0102166,"7,02",673,Q1
24464,0107111,"4,15",261,Q1
24465,0103011,1,1,Q4
24466,0110187,"1,60",174,Q1
24467,0104167,"2,05",283,-
24468,0107124,"1,09",108,Q1
24469,0110251,"0,62",65,Q2
24470,0109113,1,1,Q4
24471,0112162,"4,15",261,Q1
24472,0110091,1,1,Q4
24473,0111269,"1,55",71,Q2
24474,0111022,"1,09",108,Q1
24475,0104141,"1,60",174,Q1
24476,0111031,"2,05",283,-
24477,0106230,"2,05",283,-
24478,0108142,"1,60",174,Q1
24479,0106059,1,1,Q4
24480,0106032,1,1,Q4
24481,0101064,"4,15",261,Q1
24482,0109173,"2,05",283,-
24483,0107011,"2,05",283,-
24484,0112248,"4,15",261,Q1
24485,0102021,"4,15",261,Q1
24486,0108091,1,1,Q4
24487,0105263,1,1,Q4
24488,0111146,"2,05",283,-
24489,0107152,1,1,Q4
24490,0101023,"1,55",71,Q2
24491,0104197,"1,60",174,Q1
24492,0111074,1,1,Q4
24493,0101045,"1,45",88,Q2
24494,0105139,"1,60",174,Q1
24495,0111283,"1,55",71,Q2
24496,0107037,1,1,Q4
24497,0106267,"4,15",261,Q1
24498,0106206,"1,60",174,Q1
24499,0105014,1,1,Q4
24500,0102185,"1,60",174,Q1
24501,0112112,"2,10",189,Q1
24502,0103091,"5,07",274,Q1
24503,0110247,1,1,Q4
24504,0105205,1,1,Q4
24505,0102145,"1,60",174,Q1
24506,0102039,"1,86",152,Q1
24507,0102112,"0,99",79,Q1
24508,0112201,1,1,Q4
24509,0105063,"4,15",261,Q1
24510,0105292,"2,05",283,-
24511,0110244,"1,60",174,Q1
24512,0105035,1,1,Q4
24513,0111219,"1,39",119,Q2
24514,0102052,1,1,Q4
24515,0107223,1,1,Q4
24516,0110270,"1,45",88,Q2
24517,0101061,1,1,Q4
24518,0110162,"0,62",63,Q2
24519,0108178,1,1,Q4
24520,0107189,1,1,Q4
24521,0102067,1,1,Q4
24522,0103192,1,1,Q4
24523,0112153,"2,78",165,Q1
24524,0112144,1,1,Q4
24525,0110230,"1,45",198,Q1
24526,0111228,1,1,Q4
24527,0111191,"2,05",283,-
24528,0107019,"2,10",189,Q1
24529,0111133,"4,15",261,Q1
24530,0106242,"4,15",261,Q1
24531,0111232,1,1,Q4
24532,0104023,"4,15",261,Q1
24533,0105151,"1,60",174,Q1
24534,0110231,"1,84",106,Q2
24535,0112203,1,1,Q4
24536,0110274,"2,10",189,Q1
24537,0108101,1,1,Q4
24538,0103196,"4,15",261,Q1
24539,0108176,"1,60",174,Q1
24540,0101121,1,1,Q4
24541,0101085,1,1,Q4
24542,0101094,1,1,Q4
24543,0109215,1,1,Q4
24544,0101067,1,1,Q4
24545,0102136,1,1,Q4
24546,0103261,"2,05",283,-
24547,0108009,"1,60",174,Q1
24548,0106170,1,1,Q4
24549,0112250,1,1,Q4
24550,0107180,"1,60",174,Q1
24551,0104199,"1,60",174,Q1
24552,0102102,1,1,Q4
24553,0103237,"1,60",174,Q1
24554,0108119,1,1,Q4
24555,0108193,1,1,Q4
24556,0101098,"0,82",48,Q3
24557,0110269,1,1,Q4
24558,0108027,1,1,Q4
24559,0105179,"1,47",135,Q1
24560,0102038,"4,15",261,Q1
24561,0106287,"1,45",198,Q1
24562,0103128,"2,05",283,-
24563,0104036,"2,05",283,-
24564,0105049,"4,15",261,Q1
24565,0111192,"1,39",119,Q2
24566,0110227,"1,45",88,Q2
24567,0110117,"2,10",189,Q1
24568,0102190,"0,75",62,Q2
24569,0107197,"1,60",174,Q1
24570,0105051,1,1,Q4
24571,0112047,"4,15",261,Q1
24572,0102084,"5,07",274,Q1
24573,0103022,"2,05",283,-
24574,0101049,"1,60",174,Q1
24575,0110118,"2,10",189,Q1
24576,0109185,"4,15",261,Q1
24577,0105058,"4,15",261,Q1
24578,0110156,"2,05",283,-
24579,0110292,"1,39",119,Q2
24580,0108118,1,1,Q4
24581,0107132,"2,10",189,Q1
24582,0112191,"1,60",174,Q1
24583,0108244,"1,58",116,Q1
24584,0108124,1,1,Q4
24585,0107047,"0,27",37,Q3
24586,0108044,"1,07",52,Q2
24587,0110065,"1,84",106,Q2
24588,0101171,"4,15",261,Q1
24589,0103009,"1,45",88,Q2
24590,0105234,"1,09",108,Q1
24591,0103067,"1,60",174,Q1
24592,0105137,"2,05",283,-
24593,0112194,1,1,Q4
24594,0106031,1,1,Q4
24595,0103123,"1,60",174,Q1
24596,0112261,1,1,Q4
24597,0104037,"4,15",261,Q1
24598,0105158,1,1,Q4
24599,0106023,"4,15",261,Q1
24600,0111201,"2,10",189,Q1
24601,0107006,"2,05",283,-
24602,0111073,"2,05",283,-
24603,0111066,"1,60",174,Q1
24604,0103253,1,1,Q4
24605,0107102,1,1,Q4
24606,0105086,1,1,Q4
24607,0108021,"1,09",108,Q1
24608,0112103,1,1,Q4
24609,0106099,"4,15",261,Q1
24610,0106148,1,1,Q4
24611,0109137,1,1,Q4
24612,0112114,"1,60",174,Q1
24613,0110033,1,1,Q4
24614,0108233,1,1,Q4
24615,0107265,"4,15",261,Q1
24616,0106121,"2,05",283,-
24617,0105005,"1,60",174,Q1
24618,0101166,"1,45",88,Q2
24619,0101200,1,1,Q4
24620,0105013,"1,45",88,Q2
24621,0104236,"4,15",261,Q1
24622,0104131,"1,60",174,Q1
24623,0102191,"1,45",198,Q1
24624,0106197,"1,60",174,Q1
24625,0110081,"1,45",198,Q1
24626,0108020,"4,15",261,Q1
24627,0106203,"2,05",283,-
24628,0109169,1,1,Q4
24629,0110082,"2,10",189,Q1
24630,0105243,"1,09",108,Q1
24631,0110030,1,1,Q4
24632,0104184,1,1,Q4
24633,0101015,"1,45",88,Q2
24634,0101148,"1,39",119,Q2
24635,0109189,1,1,Q4
24636,0108172,"2,05",283,-
24637,0104041,"1,60",174,Q1
24638,0106189,"2,05",283,-
24639,0106029,"1,39",119,Q2
24640,0107153,"4,15",261,Q1
24641,0110057,"0,18",39,Q4
24642,0103222,"1,60",174,Q1
24643,0101117,"2,10",189,Q1
24644,0103168,"4,15",261,Q1
24645,0105256,"4,15",261,Q1
24646,0104065,"1,60",174,Q1
24647,0101062,"1,45",88,Q2
24648,0101031,"1,60",174,Q1
24649,0108095,1,1,Q4
24650,0109022,1,1,Q4
24651,0109176,"1,60",174,Q1
24652,0110139,"1,45",88,Q2
24653,0108140,1,1,Q4
24654,0109098,1,1,Q4
24655,0111167,"2,05",283,-
24656,0110276,"1,45",198,Q1
24657,0111028,"0,51",56,Q3
24658,0105003,1,1,Q4
24659,0110290,1,1,Q4
24660,0111069,"4,15",261,Q1
24661,0105026,1,1,Q4
24662,0101034,"4,15",261,Q1
24663,0106079,"4,15",261,Q1
24664,0108037,1,1,Q4
24665,0104084,"4,15",261,Q1
24666,0105282,"1,45",88,Q2
24667,0102072,1,1,Q4
24668,0109172,1,1,Q4
24669,0107059,"1,09",108,Q1
24670,0105148,"2,05",283,-
24671,0106083,1,1,Q4
24672,0110054,"2,05",283,-
24673,0111124,1,1,Q4
24674,0110198,1,1,Q4
24675,0112127,"2,05",283,-
24676,0104216,"1,45",198,Q1
24677,0111052,1,1,Q4
24678,0102046,"1,60",174,Q1
24679,0111014,"2,10",189,Q1
24680,0101206,1,1,Q4
24681,0110034,"4,15",261,Q1
24682,0108161,"4,15",261,Q1
24683,0109118,1,1,Q4
24684,0105036,"1,45",88,Q2
24685,0101125,"2,05",283,-
24686,0112235,"1,60",174,Q1
24687,0109178,1,1,Q4
24688,0107053,"0,32",44,Q3
24689,0111241,"1,55",71,Q2
24690,0110266,"1,60",174,Q1
24691,0110199,1,1,Q4
24692,0106192,"1,60",174,Q1
24693,0104252,"1,39",119,Q2
24694,0107133,"1,84",106,Q2
24695,0102207,1,1,Q4
24696,0105183,"2,05",283,-
24697,0110291,"2,05",283,-
24698,0112258,1,1,Q4
24699,0108168,1,1,Q4
24700,0110196,"1,09",108,Q1
24701,0105115,"2,05",283,-
24702,0108226,"1,16",60,Q2
24703,0112243,"2,05",283,-
24704,0107146,"0,75",62,Q2
24705,0108026,1,1,Q4
24706,0112160,"1,60",174,Q1
24707,0110045,1,1,Q4
24708,0106224,"0,66",60,Q2
24709,0105196,1,1,Q4
24710,0105283,"1,45",88,Q2
24711,0104051,"5,07",274,Q1
24712,0106115,1,1,Q4
24713,0107007,"1,45",88,Q2
24714,0104088,1,1,Q4
24715,0110133,"1,60",174,Q1
24716,0104247,"4,15",261,Q1
24717,0105259,"1,86",152,Q1
24718,0111046,"1,02",190,Q2
24719,0101038,"2,05",283,-
24720,0108220,"1,60",174,Q1
24721,0108028,"4,15",261,Q1
24722,0109149,1,1,Q4
24723,0112264,"4,15",261,Q1
24724,0110087,"4,15",261,Q1
24725,0108152,"4,15",261,Q1
24726,0104249,"5,07",274,Q1
24727,0107246,"1,58",116,Q1
24728,0104008,"1,45",198,Q1
24729,0104096,"2,05",283,-
24730,0112041,1,1,Q4
24731,0105057,"1,84",106,Q2
24732,0102202,1,1,Q4
24733,0101234,"1,60",174,Q1
24734,0104188,"1,60",174,Q1
24735,0111058,"5,07",274,Q1
24736,0106255,"2,05",283,-
